1936 (9th),Scientific and Technical (Scientific and Engineering Award),To RCA MANUFACTURING CO., INC., for their rotary stabilizer sound head. [Sound],,TRUE,,,,,,,,,
1936 (9th),Scientific and Technical (Technical Achievement Award),To RCA MANUFACTURING CO., INC., for their development of a method of recording and printing sound records utilizing a restricted spectrum (known as ultra-violet light recording). [Sound],,TRUE,,,,,,,,,
1936 (9th),Scientific and Technical (Technical Achievement Award),To ELECTRICAL RESEARCH PRODUCTS, INC. for the ERPI Type Q portable recording channel. [Sound],,TRUE,,,,,,,,,,
1936 (9th),Scientific and Technical (Technical Achievement Award),To RCA MANUFACTURING CO., INC., for furnishing a practical design and specifications for a non-slip printer. [Laboratory],,TRUE,,,,,,,,,
1936 (9th),Scientific and Technical (Technical Achievement Award),To UNITED ARTISTS STUDIO CORP. for the development of a practical, efficient and quiet wind machine. [Stage Operations],,TRUE,,,,,,,,,,
1936 (9th),Assistant Director (archaic category),Anthony Adverse,William Cannon,FALSE,,,,,,,,,,,
1936 (9th),Assistant Director (archaic category),The Charge of the Light Brigade,Jack Sullivan,TRUE,,,,,,,,,,,
1936 (9th),Assistant Director (archaic category),The Garden of Allah,Eric G. Stacey,FALSE,,,,,,,,,,,
1936 (9th),Assistant Director (archaic category),The Last of the Mohicans,Clem Beauchamp,FALSE,,,,,,,,,,,
1936 (9th),Assistant Director (archaic category),San Francisco,Joseph Newman,FALSE,,,,,,,,,,,
1936 (9th),Dance Direction (archaic category),Busby Berkeley -- Love and War number from Gold Diggers of 1937,,FALSE,,,,,,,,,,,
1936 (9th),Dance Direction (archaic category),Bobby Connolly -- 1000 Love Songs number from Cain and Mabel,,FALSE,,,,,,,,,,,
1936 (9th),Dance Direction (archaic category),Seymour Felix -- A Pretty Girl Is Like a Melody number from The Great Ziegfeld,,TRUE,,,,,,,,,,,
1936 (9th),Dance Direction (archaic category),Dave Gould -- Swingin' the Jinx number from Born to Dance,,FALSE,,,,,,,,,,,
1936 (9th),Dance Direction (archaic category),Jack Haskell -- Skating Ensemble number from One in a Million,,FALSE,,,,,,,,,,,
1936 (9th),Dance Direction (archaic category),Russell Lewis -- The Finale number from Dancing Pirate,,FALSE,,,,,,,,,,,
1936 (9th),Dance Direction (archaic category),Hermes Pan -- Bojangles of Harlem number from Swing Time,,FALSE,,,,,,,,,,,
1935 (8th),Actor -- Leading Role,Clark Gable,Mutiny on the Bounty {'Fletcher Christian'},FALSE,,,,,,,,,,,
1935 (8th),Actor -- Leading Role,Charles Laughton,Mutiny on the Bounty {'Captain Bligh'} [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Actor -- Leading Role,Victor McLaglen,The Informer {'Gypo Nolan'},TRUE,,,,,,,,,,,
1935 (8th),Actor -- Leading Role,Paul Muni,Black Fury {'Joe Radek'} [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Actor -- Leading Role,Franchot Tone,Mutiny on the Bounty {'Roger Byam'},FALSE,,,,,,,,,,,
1935 (8th),Actress -- Leading Role,Elisabeth Bergner,Escape Me Never {'Gemma Jones'} [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Actress -- Leading Role,Claudette Colbert,Private Worlds {'Jane Everest'},FALSE,,,,,,,,,,,
1935 (8th),Actress -- Leading Role,Bette Davis,Dangerous {'Joyce Heath'},TRUE,,,,,,,,,,,
1935 (8th),Actress -- Leading Role,Katharine Hepburn,Alice Adams {'Alice Adams'} [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Actress -- Leading Role,Miriam Hopkins,Becky Sharp {'Becky Sharp'},FALSE,,,,,,,,,,,
1935 (8th),Actress -- Leading Role,Merle Oberon,The Dark Angel {'Kitty Vane'},FALSE,,,,,,,,,,,
1935 (8th),Art Direction,The Dark Angel,Richard Day,TRUE,,,,,,,,,,,
1935 (8th),Art Direction,The Lives of a Bengal Lancer,Hans Dreier, Roland Anderson [came in 3rd],FALSE,,,,,,,,,,
1935 (8th),Art Direction,Top Hat,Van Nest Polglase, Carroll Clark [came in 2nd],FALSE,,,,,,,,,,
1935 (8th),Cinematography,Barbary Coast,Ray June,FALSE,,,,,,,,,,,
1935 (8th),Cinematography,The Crusades,Victor Milner [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Cinematography,Les Miserables,Gregg Toland [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Cinematography,A Midsummer Night's Dream,Hal Mohr,TRUE,,,,,,,,,,,
1935 (8th),Directing,Captain Blood,Michael Curtiz [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Directing,The Informer,John Ford,TRUE,,,,,,,,,,,
1935 (8th),Directing,The Lives of a Bengal Lancer,Henry Hathaway [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Directing,Mutiny on the Bounty,Frank Lloyd,FALSE,,,,,,,,,,,
1935 (8th),Film Editing,David Copperfield,Robert J. Kern,FALSE,,,,,,,,,,,
1935 (8th),Film Editing,The Informer,George Hively [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Film Editing,Les Miserables,Barbara McLean,FALSE,,,,,,,,,,,
1935 (8th),Film Editing,The Lives of a Bengal Lancer,Ellsworth Hoagland,FALSE,,,,,,,,,,,
1935 (8th),Film Editing,A Midsummer Night's Dream,Ralph Dawson,TRUE,,,,,,,,,,,
1935 (8th),Film Editing,Mutiny on the Bounty,Margaret Booth [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Music (Scoring),Captain Blood,Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department (Score by Erich Wolfgang Korngold) [came in 3rd],FALSE,,,,,,,,,
1935 (8th),Music (Scoring),The Informer,RKO Radio Studio Music Department, Max Steiner, head of department (Score by Max Steiner),TRUE,,,,,,,,,
1935 (8th),Music (Scoring),Mutiny on the Bounty,Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department (Score by Herbert Stothart) [came in 2nd],FALSE,,,,,,,,,
1935 (8th),Music (Scoring),Peter Ibbetson,Paramount Studio Music Department, Irvin Talbot, head of department (Score by Ernst Toch),FALSE,,,,,,,,,
1935 (8th),Music (Song),Top Hat,Music and Lyrics by Irving Berlin [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Music (Song),Roberta,Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Music (Song),Gold Diggers of 1935,Music by Harry Warren; Lyrics by Al Dubin,TRUE,,,,,,,,,,,
1935 (8th),Best Picture,Alice Adams,RKO Radio,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,Broadway Melody of 1936,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,Captain Blood,Cosmopolitan [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Best Picture,David Copperfield,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,The Informer,RKO Radio [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Best Picture,Les Miserables,20th Century,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,The Lives of a Bengal Lancer,Paramount,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,A Midsummer Night's Dream,Warner Bros.,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,Mutiny on the Bounty,Metro-Goldwyn-Mayer,TRUE,,,,,,,,,,,
1935 (8th),Best Picture,Naughty Marietta,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,Ruggles of Red Gap,Paramount,FALSE,,,,,,,,,,,
1935 (8th),Best Picture,Top Hat,RKO Radio,FALSE,,,,,,,,,,,
1935 (8th),Short Film (Animated),The Calico Dragon,Harman-Ising [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Short Film (Animated),Three Orphan Kittens,Walt Disney, Producer,TRUE,,,,,,,,,,
1935 (8th),Short Film (Animated),Who Killed Cock Robin?,Walt Disney, Producer [came in 2nd],FALSE,,,,,,,,,,
1935 (8th),Short Film (Live Action),How to Sleep,Jack Chertok, Producer,TRUE,,,,,,,,,,
1935 (8th),Short Film (Live Action),Oh, My Nerves,Jules White, Producer [came in 2nd],FALSE,,,,,,,,,
1935 (8th),Short Film (Live Action),Tit for Tat,Hal Roach, Producer [came in 3rd],FALSE,,,,,,,,,,
1935 (8th),Short Film (Live Action),Audioscopiks,Pete Smith, Producer [tied for 2nd],FALSE,,,,,,,,,,
1935 (8th),Short Film (Live Action),Camera Thrills,Universal [tied for 2nd],FALSE,,,,,,,,,,,
1935 (8th),Short Film (Live Action),Wings over Mt. Everest,Gaumont British and Skibo Productions,TRUE,,,,,,,,,,,
1935 (8th),Sound,Bride of Frankenstein,Universal Studio Sound Department, Gilbert Kurland, Sound Director,FALSE,,,,,,,,,
1935 (8th),Sound,Captain Blood,Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director [came in 2nd],FALSE,,,,,,,,,
1935 (8th),Sound,The Dark Angel,United Artists Studio Sound Department, Thomas T. Moulton, Sound Director,FALSE,,,,,,,,,
1935 (8th),Sound,I Dream Too Much,RKO Radio Studio Sound Department, Carl Dreher, Sound Director,FALSE,,,,,,,,,
1935 (8th),Sound,The Lives of a Bengal Lancer,Paramount Studio Sound Department, Franklin B. Hansen, Sound Director [came in 3rd],FALSE,,,,,,,,,
1935 (8th),Sound,Love Me Forever,Columbia Studio Sound Department, John Livadary, Sound Director,FALSE,,,,,,,,,
1935 (8th),Sound,Naughty Marietta,Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director,TRUE,,,,,,,,,
1935 (8th),Sound,$1,000 a Minute,Republic Studio Sound Department,FALSE,,,,,,,,,,
1935 (8th),Sound,Thanks a Million,20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director,FALSE,,,,,,,,,
1935 (8th),Writing,Broadway Melody of 1936,Moss Hart [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Writing,G-Men,Gregory Rogers [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Writing,The Gay Deception,Don Hartman, Stephen Avery,FALSE,,,,,,,,,,
1935 (8th),Writing,The Scoundrel,Ben Hecht, Charles MacArthur,TRUE,,,,,,,,,,
1935 (8th),Writing,Captain Blood,Casey Robinson [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Writing,The Informer,Dudley Nichols,TRUE,,,,,,,,,,,
1935 (8th),Writing,The Lives of a Bengal Lancer,Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah; Adaptation by Grover Jones, William Slavens McNutt,FALSE,,,,,,,,
1935 (8th),Writing,Mutiny on the Bounty,Talbot Jennings, Jules Furthman, Carey Wilson [came in 2nd],FALSE,,,,,,,,,
1935 (8th),Honorary Award,To David Wark Griffith, for his distinguished creative achievements as director and producer and his invaluable initiative and lasting contributions to the progress of the motion picture arts.,,TRUE,,,,,,,,,,
1935 (8th),Scientific and Technical (Scientific and Engineering Award),To AGFA ANSCO CORPORATION for their development of the Agfa infra-red film. [Film],,TRUE,,,,,,,,,,,
1935 (8th),Scientific and Technical (Scientific and Engineering Award),To EASTMAN KODAK COMPANY for their development of the Eastman Pola-Screen. [Lenses and Filters],,TRUE,,,,,,,,,,,
1935 (8th),Scientific and Technical (Technical Achievement Award),To METRO-GOLDWYN-MAYER STUDIO for the development of anti-directional negative and positive development by means of jet turbulation, and the application of the method to all negative and print processing of the entire product of a major producing company. [Laboratory],,TRUE,,,,,,,,,,
1935 (8th),Scientific and Technical (Technical Achievement Award),To WILLIAM A. MUELLER of Warner Bros.-First National Studio Sound Department for his method of dubbing, in which the level of the dialogue automatically controls the level of the accompanying music and sound effects. [Sound],,TRUE,,,,,,,,,,
1935 (8th),Scientific and Technical (Technical Achievement Award),To MOLE-RICHARDSON COMPANY for their development of the Solar-spot spot lamps. [Lighting],,TRUE,,,,,,,,,,,
1935 (8th),Scientific and Technical (Technical Achievement Award),To DOUGLAS SHEARER and METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for their automatic control system for cameras and sound recording machines and auxiliary stage equipment. [Stage Operations],,TRUE,,,,,,,,,,,
1935 (8th),Scientific and Technical (Technical Achievement Award),To ELECTRICAL RESEARCH PRODUCTS, INC. for their study and development of equipment to analyze and measure flutter resulting from the travel of the film through the mechanisms used in the recording and reproduction of sound. [Sound],,TRUE,,,,,,,,,,
1935 (8th),Scientific and Technical (Technical Achievement Award),To PARAMOUNT PRODUCTIONS, INC. for the design and construction of the Paramount transparency air turbine developing machine. [Laboratory],,TRUE,,,,,,,,,,
1935 (8th),Scientific and Technical (Technical Achievement Award),To NATHAN LEVINSON, Director of Sound Recording for Warner Bros.-First National Studio, for the method of intercutting variable density and variable area sound tracks to secure an increase in the effective volume range of sound recorded for motion pictures. [Sound],,TRUE,,,,,,,,,
1935 (8th),Assistant Director (archaic category),David Copperfield,Joseph Newman [came in 3rd],FALSE,,,,,,,,,,,
1935 (8th),Assistant Director (archaic category),Les Miserables,Eric Stacey,FALSE,,,,,,,,,,,
1935 (8th),Assistant Director (archaic category),The Lives of a Bengal Lancer,Clem Beauchamp, Paul Wing,TRUE,,,,,,,,,,
1935 (8th),Assistant Director (archaic category),A Midsummer Night's Dream,Sherry Shourds [came in 2nd],FALSE,,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),Busby Berkeley -- Lullaby of Broadway and The Words Are In My Heart numbers from Gold Diggers of 1935 [came in 3rd],,FALSE,,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),Bobby Connolly -- Latin from Manhattan number from Go into Your Dance,,FALSE,,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),Bobby Connolly -- Latin from Manhattan number from Go into Your Dance; and Playboy from Paree number from Broadway Hostess,,FALSE,,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),Dave Gould -- I've Got a Feeling You're Fooling number from Broadway Melody of 1936; and Straw Hat number from Folies Bergere,,TRUE,,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),Sammy Lee -- Lovely Lady and Too Good To Be True numbers from King of Burlesque,,FALSE,,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),Hermes Pan -- Piccolino and Top Hat, White Tie, and Tails numbers from Top Hat [came in 2nd],,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),LeRoy Prinz -- It's the Animal in Me number from Big Broadcast of 1936; and Viennese Waltz number from All the King's Horses,,FALSE,,,,,,,,,,,
1935 (8th),Dance Direction (archaic category),Benjamin Zemach -- Hall of Kings number from She,,FALSE,,,,,,,,,,,
1934 (7th),Actor -- Leading Role,Clark Gable,It Happened One Night {'Peter Warne'},TRUE,,,,,,,,,,,
1934 (7th),Actor -- Leading Role,Frank Morgan,The Affairs of Cellini {'Allesandro, Duke of Florence'} [came in 2nd],FALSE,,,,,,,,,,
1934 (7th),Actor -- Leading Role,William Powell,The Thin Man {'Nick Charles'} [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Actress -- Leading Role,Claudette Colbert,It Happened One Night {'Ellie Andrews'},TRUE,,,,,,,,,,,
1934 (7th),Actress -- Leading Role,Bette Davis,Of Human Bondage {'Mildred'} [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Actress -- Leading Role,Grace Moore,One Night of Love {'Mary'},FALSE,,,,,,,,,,,
1934 (7th),Actress -- Leading Role,Norma Shearer,The Barretts of Wimpole Street {'Elizabeth Barrett'} [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Acting (other),To Shirley Temple, in grateful recognition of her outstanding contribution to screen entertainment during the year 1934.,,TRUE,,,,,,,,,,
1934 (7th),Art Direction,The Affairs of Cellini,Richard Day [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Art Direction,The Gay Divorcee,Van Nest Polglase, Carroll Clark [came in 2nd],FALSE,,,,,,,,,,
1934 (7th),Art Direction,The Merry Widow,Cedric Gibbons, Fredric Hope,TRUE,,,,,,,,,,
1934 (7th),Cinematography,The Affairs of Cellini,Charles Rosher [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Cinematography,Cleopatra,Victor Milner,TRUE,,,,,,,,,,,
1934 (7th),Cinematography,Operator 13,George Folsey [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Directing,It Happened One Night,Frank Capra,TRUE,,,,,,,,,,,
1934 (7th),Directing,One Night of Love,Victor Schertzinger [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Directing,The Thin Man,W. S. Van Dyke [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Film Editing,Cleopatra,Anne Bauchens [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Film Editing,Eskimo,Conrad Nervig,TRUE,,,,,,,,,,,
1934 (7th),Film Editing,One Night of Love,Gene Milford [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Music (Scoring),The Gay Divorcee,RKO Radio Studio Music Department, Max Steiner, head of department (Score by Kenneth Webb and Samuel Hoffenstein) [came in 2nd],FALSE,,,,,,,,,
1934 (7th),Music (Scoring),The Lost Patrol,RKO Radio Studio Music Department, Max Steiner, head of department (Score by Max Steiner) [came in 3rd],FALSE,,,,,,,,,
1934 (7th),Music (Scoring),One Night of Love,Columbia Studio Music Department, Louis Silvers, head of department (Thematic Music by Victor Schertzinger and Gus Kahn),TRUE,,,,,,,,,
1934 (7th),Music (Song),Flying Down to Rio,Music by Vincent Youmans; Lyrics by Edward Eliscu and Gus Kahn [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Music (Song),The Gay Divorcee,Music by Con Conrad; Lyrics by Herb Magidson,TRUE,,,,,,,,,,,
1934 (7th),Music (Song),She Loves Me Not,Music by Ralph Rainger; Lyrics by Leo Robin [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Best Picture,The Barretts of Wimpole Street,Metro-Goldwyn-Mayer [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Best Picture,Cleopatra,Paramount,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,Flirtation Walk,First National,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,The Gay Divorcee,RKO Radio,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,Here Comes the Navy,Warner Bros.,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,The House of Rothschild,20th Century [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Best Picture,Imitation of Life,Universal,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,It Happened One Night,Columbia,TRUE,,,,,,,,,,,
1934 (7th),Best Picture,One Night of Love,Columbia,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,The Thin Man,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,Viva Villa!,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1934 (7th),Best Picture,The White Parade,Jesse L. Lasky (production company),FALSE,,,,,,,,,,,
1934 (7th),Short Film (Animated),Holiday Land,Charles Mintz, Producer [came in 3rd],FALSE,,,,,,,,,,
1934 (7th),Short Film (Animated),Jolly Little Elves,Walter Lantz, Producer [came in 2nd],FALSE,,,,,,,,,,
1934 (7th),Short Film (Animated),The Tortoise and the Hare,Walt Disney, Producer,TRUE,,,,,,,,,,
1934 (7th),Short Film (Live Action),La Cucaracha,Kenneth Macgowan, Producer,TRUE,,,,,,,,,,
1934 (7th),Short Film (Live Action),Men in Black,Jules White, Producer [came in 3rd],FALSE,,,,,,,,,,
1934 (7th),Short Film (Live Action),What, No Men!,Warner Bros. [came in 2nd],FALSE,,,,,,,,,,
1934 (7th),Short Film (Live Action),Bosom Friends,Skibo Productions [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Short Film (Live Action),City of Wax,Stacy Woodard and Horace Woodard, Producers,TRUE,,,,,,,,,,
1934 (7th),Short Film (Live Action),Strikes and Spares,Pete Smith, Producer [came in 2nd],FALSE,,,,,,,,,,
1934 (7th),Sound,The Affairs of Cellini,United Artists Studio Sound Department, Thomas T. Moulton, Sound Director,FALSE,,,,,,,,,
1934 (7th),Sound,Cleopatra,Paramount Studio Sound Department, Franklin B. Hansen, Sound Director,FALSE,,,,,,,,,
1934 (7th),Sound,Flirtation Walk,Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director [came in 2nd],FALSE,,,,,,,,,
1934 (7th),Sound,The Gay Divorcee,RKO Radio Studio Sound Department, Carl Dreher, Sound Director [came in 3rd],FALSE,,,,,,,,,
1934 (7th),Sound,Imitation of Life,Universal Studio Sound Department, Theodore Soderberg, Sound Director,FALSE,,,,,,,,,
1934 (7th),Sound,One Night of Love,Columbia Studio Sound Department, John Livadary, Sound Director,TRUE,,,,,,,,,
1934 (7th),Sound,Viva Villa!,Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director,FALSE,,,,,,,,,
1934 (7th),Sound,The White Parade,Fox Studio Sound Department, E. H. Hansen, Sound Director,FALSE,,,,,,,,,
1934 (7th),Writing,It Happened One Night,Robert Riskin,TRUE,,,,,,,,,,,
1934 (7th),Writing,The Thin Man,Frances Goodrich, Albert Hackett [came in 2nd],FALSE,,,,,,,,,,
1934 (7th),Writing,Viva Villa!,Ben Hecht [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Writing,Hide-Out,Mauri Grashin [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Writing,Manhattan Melodrama,Arthur Caesar,TRUE,,,,,,,,,,,
1934 (7th),Writing,The Richest Girl in the World,Norman Krasna [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Honorary Award,To Shirley Temple, in grateful recognition of her outstanding contribution to screen entertainment during the year 1934.,,TRUE,,,,,,,,,,
1934 (7th),Scientific and Technical (Scientific and Engineering Award),To ELECTRICAL RESEARCH PRODUCTS, INC. for their development of the Vertical Cut Disc Method of recording sound for motion pictures (hill and dale recording). [Sound],,TRUE,,,,,,,,,,
1934 (7th),Scientific and Technical (Technical Achievement Award),To COLUMBIA PICTURES CORPORATION for their application of the Vertical Cut Disc Method (hill and dale recording) to actual studio production, with their recording of the sound on the picture One Night of Love. [Sound],,TRUE,,,,,,,,,,
1934 (7th),Scientific and Technical (Technical Achievement Award),To BELL AND HOWELL COMPANY for their development of the Bell and Howell Fully Automatic Sound and Picture Printer. [Laboratory],,TRUE,,,,,,,,,,,
1934 (7th),Assistant Director (archaic category),Cleopatra,Cullen Tate [came in 2nd],FALSE,,,,,,,,,,,
1934 (7th),Assistant Director (archaic category),Imitation of Life,Scott Beal [came in 3rd],FALSE,,,,,,,,,,,
1934 (7th),Assistant Director (archaic category),Viva Villa!,John Waters,TRUE,,,,,,,,,,,
1932/33 (6th),Actor -- Leading Role,Leslie Howard,Berkeley Square {'Peter Standish'} [came in 3rd],FALSE,,,,,,,,,,,
1932/33 (6th),Actor -- Leading Role,Charles Laughton,The Private Life of Henry VIII {'Henry VIII'},TRUE,,,,,,,,,,,
1932/33 (6th),Actor -- Leading Role,Paul Muni,I Am a Fugitive from a Chain Gang {'James Allen'} [came in 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Actress -- Leading Role,Katharine Hepburn,Morning Glory {'Eva Lovelace'},TRUE,,,,,,,,,,,
1932/33 (6th),Actress -- Leading Role,May Robson,Lady for a Day {'Apple Annie'} [came in 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Actress -- Leading Role,Diana Wynyard,Cavalcade {'Jane Marryot'} [came in 3rd],FALSE,,,,,,,,,,,
1932/33 (6th),Art Direction,Cavalcade,William S. Darling,TRUE,,,,,,,,,,,
1932/33 (6th),Art Direction,A Farewell to Arms,Hans Dreier, Roland Anderson [came in 2nd],FALSE,,,,,,,,,,
1932/33 (6th),Art Direction,When Ladies Meet,Cedric Gibbons [came in 3rd],FALSE,,,,,,,,,,,
1932/33 (6th),Cinematography,A Farewell to Arms,Charles Bryant Lang, Jr.,TRUE,,,,,,,,,,
1932/33 (6th),Cinematography,Reunion in Vienna,George J. Folsey [came in 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Cinematography,The Sign of the Cross,Karl Struss [came in 3rd],FALSE,,,,,,,,,,,
1932/33 (6th),Directing,Cavalcade,Frank Lloyd,TRUE,,,,,,,,,,,
1932/33 (6th),Directing,Lady for a Day,Frank Capra [came in 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Directing,Little Women,George Cukor [came in 3rd],FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,Cavalcade,Fox,TRUE,,,,,,,,,,,
1932/33 (6th),Best Picture,A Farewell to Arms,Paramount [came in 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,42nd Street,Warner Bros.,FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,I Am a Fugitive from a Chain Gang,Warner Bros.,FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,Lady for a Day,Columbia,FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,Little Women,RKO Radio [came in 3rd],FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,The Private Life of Henry VIII,London Films,FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,She Done Him Wrong,Paramount,FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,Smilin' Through,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1932/33 (6th),Best Picture,State Fair,Fox,FALSE,,,,,,,,,,,
1932/33 (6th),Short Film (Animated),Building a Building,Walt Disney, Producer [came in 2nd],FALSE,,,,,,,,,,
1932/33 (6th),Short Film (Animated),The Merry Old Soul,Walter Lantz, Producer [came in 3rd],FALSE,,,,,,,,,,
1932/33 (6th),Short Film (Animated),The Three Little Pigs,Walt Disney, Producer,TRUE,,,,,,,,,,
1932/33 (6th),Short Film (Live Action),Mister Mugg,Warren Doane, Producer [came in 3rd],FALSE,,,,,,,,,,
1932/33 (6th),Short Film (Live Action),A Preferred List,Louis Brock, Producer [came in 2nd],FALSE,,,,,,,,,,
1932/33 (6th),Short Film (Live Action),So This Is Harris,Louis Brock, Producer,TRUE,,,,,,,,,,
1932/33 (6th),Short Film (Live Action),Krakatoa,Joe Rock, Producer,TRUE,,,,,,,,,,
1932/33 (6th),Short Film (Live Action),Menu,Pete Smith, Producer [tied for 2nd],FALSE,,,,,,,,,,
1932/33 (6th),Short Film (Live Action),The Sea,Educational [tied for 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Sound,A Farewell to Arms,Paramount Studio Sound Department, Franklin B. Hansen, Sound Director,TRUE,,,,,,,,,
1932/33 (6th),Sound,42nd Street,Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director,FALSE,,,,,,,,,
1932/33 (6th),Sound,Gold Diggers of 1933,Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director [came in 3rd],FALSE,,,,,,,,,
1932/33 (6th),Sound,I Am a Fugitive from a Chain Gang,Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director [came in 2nd],FALSE,,,,,,,,,
1932/33 (6th),Writing,Lady for a Day,Robert Riskin [came in 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Writing,Little Women,Victor Heerman, Sarah Y. Mason,TRUE,,,,,,,,,,
1932/33 (6th),Writing,State Fair,Paul Green, Sonya Levien [came in 3rd],FALSE,,,,,,,,,,
1932/33 (6th),Writing,One Way Passage,Robert Lord,TRUE,,,,,,,,,,,
1932/33 (6th),Writing,The Prizefighter and the Lady,Frances Marion [came in 2nd],FALSE,,,,,,,,,,,
1932/33 (6th),Writing,Rasputin and the Empress,Charles MacArthur [came in 3rd],FALSE,,,,,,,,,,,
1932/33 (6th),Scientific and Technical (Scientific and Engineering Award),To ELECTRICAL RESEARCH PRODUCTS, INC. for their wide range recording and reporducing system. [Sound],,TRUE,,,,,,,,,,
